cust_id,customer_type,parent_company_flag,CUST_GRP_ID,BRTH_DT,language
9b8f900579c2f70c3eeee1e2eed93de4465dd93db5acb4c5e5b226c08932488e,SME,1,,2015-2019,RUS
7dbf7648ac6fc57646bac1cbd5da16cd999b018adabd55a197184998bffefd5d,SME,0,,2015-2019,EST
06cd3fa35dac6ecd3926d152ff8c29a13a968a708db4e08c6a9b3ada3963bd80,SME,1,,2015-2019,EST
8d2e7af0fb62101c713849a8b2f5a4703dcb3016eef378a7a3cff5417feb1155,SME,1,,2015-2019,EST
0dda2af2db6bfb896be24b0c7ccea4b99bf8088ba15f72fdc575d3c0e962cdcc,SME,1,,2015-2019,EST
2da10190bfedaeb26e491c87c70ee880701b7d5f81e95c352f0b697922472073,SME,1,,2010-2014,EST
d37e82edcfede5197af4b026177ee7a32b30a0e7e4c10d9e4feba5b45b2ad934,SME,1,,2015-2019,EST
f253963b5558282ac37b433c0845360b2659708724712a1575fd26fd6e448fe1,SME,1,,2010-2014,EST
6598b9f46b4255e35937cdfdf0144702a52de6a047766f857b4a3c064529f8f0,SME,1,,2015-2019,EST
cd7cab24c9752a6bb0c92934ae877dc5d400cffdb88ef221ac5b6599aa748224,SME,0,dff9003cf83ef0f35a989009b68a122e9636d7f7605dc2237b8c3d1ce4077865,2015-2019,EST
67cc26267ad7fc8f89cb61ec521c1f16891a6b319f2cdb14e6342f810dff5136,SME,1,,2015-2019,EST
72478d2c21259aaba62a7c8142dd3c7d722b616991a1df59363f09734e99467c,SME,1,,2000-2004,EST
82cd524a1eb74dc3d3c02a4bfc83ee74606992e60b2f921398787255860548ad,SME,0,f64ffa0ac8e86d55b78301760fb89497d2c877ea949f94954c6a1bd676cefe79,1995-1999,EST
4bc5ff0363a4c7f4a92dca9c430a23286d6f5010a31b11bcd1cd6fbc3ef8a3cc,SME,1,,1995-1999,EST
32510a261168dc8a375178afa6f8687c3984a5625074c106af1b66e3a969a3a5,SME,0,cd995e28115fc3f0929b7c89b002d1ad88a968125ca6ecebc9821e71f7ecbd37,2015-2019,EST
056bcf99500c5d21848dae2bfa26ef754435c5ee50f0b7ba4a2eeae2006cf717,SME,1,,2005-2009,EST
1eef07fe6668a131f7442500e39c5ba0a46f37553e643fbd5886209fc2cbcaf5,SME,1,,2010-2014,EST
216f0f2b141543975f88cf601fe066ab0969a66168a34cf76cf710d328fca03b,SME,1,,2010-2014,ENG
95aa1d2a51ed81700d9c8563b73c089365d060101281615a7e49f6b6d94455fd,SME,1,,1995-1999,EST
2855a4a1c9c1b4fbd08068862d4bea39568121e6b792ce0d57367a5e371d6d1e,SME,1,,2020-2024,EST
2bf9dcfc5e477a2661f1bccd19d453e4f7460e990832eadd40ae7e0e9ab4f80a,SME,1,,1995-1999,EST
d2b3a74b3a8addba0116ed9ada00d4704d0a66c4745dc039dc33249648203e41,SME,1,,2020-2024,EST
0f5cf8462a300db27ab653d7a40103d80d0b428d5da7fb459aa38e3fab728cc3,SME,1,,2015-2019,EST
9a52dfd2730cf4d5f73e7b99e691361a4aad17c71a1f098ebdcc43991fd46221,SME,1,,1995-1999,EST
5b29458b81c37ea5bcfddc86e903ebaf13690e2a4a8a8bf5b51fba56b22a0833,SME,0,0bc407bae486076e58de58484ba87e24af513432a452751e3b2dae32c2e0019e,2005-2009,EST
77a6a95cd8fb8e4758b94370dce32355cf090dd52d1d68b83865640d96625f63,SME,0,7c1c19ef7bc4b6cbe8824883c7d5c7d13c6a407aa622f673ab5d8511d725a571,2015-2019,RUS
fe5a6402698d7bf7a11e533400bed4212ed43f8906baaeb4e160c3b23bb43d85,SME,0,3e067eed0c57591fc6165c2be1df1546d0f94d320f57e70d8d9b9f7948f8271f,2000-2004,RUS
e42757ec492af77bee01fcdc38b6837b0b48ad5112aa3fd5e3ebe4ba03acba71,SME,1,,2015-2019,ENG
abf1d4f7c2be2109daa2d122f151ac129a99290e3117958abb9dd3297d664415,SME,0,44da1e027e9f4c180858ef1e1c8f5b06f8f59a331a57805c5f73d580ccba9b89,2010-2014,EST
ed17b31630776d0d1fc049c37665ab4e40e19f2530e93263571612597f2ee8a5,SME,0,e7157dc833256db3bbe8ef7f2b87fbe0e9ab73483f0d9d0d98adf140bfa2df42,2020-2024,EST
a9e3c514ce916d8e91edfccf49dcfe0bc0d371f45faace4025c22b2a12888c42,SME,1,,2010-2014,RUS
bd8f556a03478d84ae662337222c7c6a82a034ac43129922d117fefad3969d16,SME,1,,2005-2009,EST
8af631981640a425ca393c9789fb9a13b917f612c9ec9b4e250824d8bc47f00f,SME,1,,2020-2024,EST
95cc5699dcf76145cf71369486cbb6be8d1c52041db056326dbade967a57bad9,SME,1,,2015-2019,EST
5eb97dc534b2187e503ba3c9097dc3e383b53c9f7fad7447bf0019c01b0df7f8,SME,1,,2020-2024,EST
b7e2601287362716cffc5f37b56fa36c421b0cfab28f7dd696302d0ab8fa373e,SME,1,,2010-2014,RUS
238bbebcad96900e4be946a8b8dc8cee2607b9ab3208f1d2548ee0a28f10209c,SME,0,8614353bfe60fb754ecfa7a7e02308c8a7b06d3c7b8ce3daf896083cce9f4bd8,1995-1999,EST
819dbb9883c21a563f10b67712787e10a714d6fe07f710eccdfa3161dac35674,SME,1,,2000-2004,EST
480d674c2a4587af34bca12fef76b65b14993246bca9d88d1a10623f21f427d2,SME,0,f325ca5ef7ed0588f5cca60083c4396415323ee379d31db3b326a19eb6304147,2005-2009,EST
f9aac2c0ff37732845ff62859d66aec29e953c54bc6c87ccb48e53406671d3a7,SME,0,dac6ef88491a14742ab6e96c7e02ab2a552754d7738e089bb72107fd489c9f06,2005-2009,EST
6811fb955da3aee8c6945783cb7d211f66b06c74a807b7ca2907dc1122ecec49,SME,0,a412ea95ea5905ca8b95151e3ae443493f6a0c011f4a05e7809deae01c5d66e5,1990-1994,EST
23695dd151db2d2639e427a42561166d171f9c163771f679aee2245e27f359a5,SME,1,,2015-2019,EST
ddb8b740995b2a7403de50836f3a69a08c344da737ec1fe81776ef5cfb5bb125,SME,1,,2015-2019,EST
686739420b5a708a34b2ab0eb6da86ed494e3b04fae568860d4152f8eaea72b5,SME,1,,2000-2004,EST
7fe655150a3e6d799b200e286052d064b72e19843eb05114d6a16c100ab7724c,SME,0,71150c7022c5447518fdfaaf41a2dccde1ccf62221f73ec968f5943c2ce9e47a,2010-2014,EST
405f8c79efc2572070312c1949c952b08e56245a677fa48973e0c2fdb3657c17,SME,0,0c43a82a607f9f3901655a15664964ade450efbee53a006913ff162e019fe450,1995-1999,EST
b7ef7fb0daf524b4d0be5d76c0e0e16da7d97e350d5bd089985a1154335afc0a,SME,1,,2000-2004,EST
81147d2dfcd0774d5e1d1efd794cfd7e980ab1b17472460507d4550f02b4038b,SME,1,,2000-2004,EST
e3f0fc08a48a924215560a5d08822af917ec1fc6e27753f22d4925dc3fb30120,SME,1,,2010-2014,EST
bd0341728c413f6cfc2bfe25c44c37b96ce1588414d8966c13e806540a6eb0d3,SME,1,,2015-2019,EST
759002b234b08ea0498f7e6cb7eac572c4c9a206ef866db8ab77ea5d770bb1ad,SME,0,8a8684ff56877cd8bc58d3642600059b4cbed4ca8bf8ee5ae8f2d5936325e32f,2010-2014,RUS
f34b33ced1c9c6fcc94c840042a7cde1090dd897457e3e6dc4ab6f4ccb7beb6a,SME,0,,2010-2014,EST
c0bb0d7a65a4ba10dde78ce1bc3739fb5e95a973b866ab196457e69eeae37750,SME,1,,2000-2004,EST
6919f49f82c427b842ff83f67f19a6c95f538f11f891de06209ee393f9f6aa9e,SME,1,,2020-2024,EST
53d0c3f22e973270be01524c5e39b9b2867a05539258882dbe044efe510c3ac2,SME,0,1c73260301326aca080fbdfe430bf2f4095858adba33dad6bbb0ccb19afaa57b,2010-2014,EST
07b39354714e400bb3b3f82fd0548f5bb2c1d8884d747d23c95c7fb77e6ea401,SME,0,1a9e0d852e0bfc5c37c6e934d206802815e0ba4337b711b911fdd9c33faf7ba4,2005-2009,EST
22c1df416e8b5edb7a1d0f87cabf3051c3a2a0be1c633d15fadd0cae3219592e,SME,0,b7b7c4759a30e2ecbe34b5cc2c0bd5e7937e9b2db90a9142f026947de51c1ddc,2015-2019,EST
b96a06fa7fc3436317861d1694e1df4e91c72633cfea751396c7e298d7ef9c00,SME,1,,2000-2004,EST
06118162ab812cbd7b05f5b2ba5f8ebb54ff18b59c1bd8b9a81ef1e6bb893427,SME,1,,1995-1999,EST
b9da1f4ace48e6b096aa77b85cd2e9ebde8fa21337dd78844910f43c9047670e,SME,1,,2020-2024,EST
ed4d96eb18a35c62cf2dc3a2528579f0482e9239219111c0b23cc391c0d8fb1d,SME,1,,2000-2004,RUS
0c3df2f1e3acd4ef8d8ea680cccb9ec39bbeb438cea333fd6bda07a0fff0b9e2,SME,0,80349d0394af44b93557454d848ceff741a3a899dd0c79ac71ab0f7ca677696f,2010-2014,EST
7d0cbd41d6d525a6e0f5a34711ff859733996e2dc5fac70c815b46fd8c4e34fe,SME,0,,2015-2019,EST
23303340796ff432b8475f8bebf978ac42f99de73bb4ab3182e046b68cf2a8d0,SME,1,,2015-2019,EST
dd118611a995aae51fd341940f9a3e40fff30cb3e9cf695cb73d283330d089d3,SME,0,4c5190b9694d6480c8048f276f60a6f17f206ae12a4212d44aea0375bcee027d,2010-2014,EST
680a1e828cd3c8d62545ffeabcce52aa83e486463b016c6e2993d92215133166,SME,1,,1995-1999,EST
3b40557a08d7106d1421b1731c17a3980b99cc7c975464965091c0a208366d69,SME,1,,2005-2009,EST
d322921e979a35353740c33e450ecb35de2eb22ff1895031f134b1460d2f96ab,SME,1,,2015-2019,EST
710970022f7d25c95d6fec146301a30939f6a08cac5d15d752031dd4ed610be9,SME,1,d97d9f88eb4bec9dfed7047ff0a46d059fa72605bf9ad1564dbe6425a23d7d4b,2000-2004,EST
46a7842028d59b5336fa2fac334981861086c33977268ab3cd99899867ecb1e5,SME,0,7fbd5b58003a68af98b48b15347e256a7c3af1c7005680ded68712e9edb02e28,2000-2004,EST
900fca1ccfe2aeadeabf1892ada90f6a7bd976ff2423563074cf6ee71c251355,SME,0,5d8ce44028ee4e1d8a18a22a375ffaa33d2d978d3617a6fb8c654ddfcf6d8838,2015-2019,EST
7d549599ef923734a67b0956ae572a04cb24cc87a0a067ecd55f314c2845e55d,SME,1,,2000-2004,EST
83a07a8f367e0a84f8da3fdb59f58c8241a42f20bebbddde8f91f72e49625833,SME,1,,2005-2009,EST
053c270b181ec9762fff1ea17a6dd91fe292a2dae6a0ef4cce3a5720f55102d3,SME,0,366868fc80fc94c195fd4e0b1f89416b8a57f862290e07d51238dfd0f4d4b594,2015-2019,EST
bff0cbe7cc199db5c33cba49abfaf1d9c0eda157ace8fb2f1e706c7bdde7b95b,SME,1,,2020-2024,ENG
33475f32528dbab8e8e9915b4aa303486ef3ff40e35d3bdd85abd10cec61dca2,SME,1,,2020-2024,EST
851282709ba824d7ef600ae4bccf414bd7bc7e357668e36f0beeaa826f0a487c,SME,1,,2015-2019,EST
7b8e08918c8fd44652968299766aa02f612184be52f0dec7ed41dff3b9e359b0,SME,1,,2020-2024,EST
0f9bde8661a0b3a00799ee8272b1d57ecb3a64a2da7faf95d28b77fa0883f4c4,SME,0,8317a6b48330af3f705212be5c9274d50573fa5da3198994a02c34c3baf82509,1995-1999,RUS
cc309780a7494d641b6acfb7c61d772c308615159134c011f58941563d5af63c,SME,1,,2020-2024,EST
abac434effb6b78655944571286d8b0f86f480e7dd749697f53bb824c5f7255b,SME,1,,2015-2019,EST
abef078fd82126e8b70b4bf8ff22caffec83868221243ad26791cbfe5cc7627f,SME,0,55db18d86058bf969961877cd14801fdaa179852e0e728439e312bc8cac99553,2010-2014,EST
8cfa42c85b243d3db3b43d2d1810171cb08c3a361d739a6acc7671a79362bfa8,SME,0,9251348800fc20beb2dc9bed86ff2a5d90f0192d8a9bcdf93c32fd19d9a5879a,2005-2009,EST
fad9d2ba0f82c10c036d583e2ba129e214a0642c960e6d435bfee8cae996efa7,SME,0,2228a70067209d75fc1f45e08ec8791fa35200afd731a0fbb73e569391b57a57,2010-2014,ENG
18fb8fc8514288de7e3ec9aace76a72fe6bc54ea864cceb7c810add67012bfb8,SME,0,a752da1037d9ce02345939a49276ee9f4f325fac66afd4962a4fe4249a5bd80a,2010-2014,EST
0ca41bf3699b261b6fefcbaaa6f86f9b0301448ed6a9d7eddb5eec2db23122ab,SME,0,c201cd744750304ed4345cd435a23e60c9a60851707dcea6fbb7cef83cc5c2f8,1995-1999,EST
7141e3869148cf28ddf65f4ef489acecd37e6ce969d467532f3adc7fa501f29a,SME,1,,1995-1999,EST
cf7676a28fb1ad2bea135bc81afca311664fbc734eed46e6d74e2442829fe45e,SME,1,,2005-2009,EST
5d4c6638eb7b6e7c39170afc2c0c8ce07854ae5a05843b69388675a4c2c5c8f5,SME,1,,1995-1999,EST
b1768b8ec83c50980f5cef915f493aa62324df5216268209f47a3b841a93a9d3,SME,1,,2010-2014,RUS
5e4150866aed330ef38bf7239aa6838f96f72a0b6169ded3351337cbc24167bd,SME,1,,1995-1999,EST
439c8fb50f14809241e4387f8c1722802bdd8380023b1296126dd8c0036ad1c1,SME,0,ece1b0b3672b4195cb06e779dd51b8c47b145b13b68708c73c86a17a92cfc3b2,2005-2009,RUS
4772b6d842810c2eb713508890ac51a019694766f0e2b3c6339f871bc3dab3ff,SME,1,,2015-2019,EST
6f230057064aa791a8b86850a4d0e9cb687035146a43211538592c7ac565a581,SME,1,,2015-2019,EST
2b038aec20a7e42c2b0ae61eeab1f9cfbbec3d57e7b977e55f2cd4f7780c212d,SME,0,f7257a6ffb9363e31ef4715b51e1d4cc78721fddbf792721a2ce08022bff9689,1995-1999,EST
e9b6d5882d63434732a9c1c5767b9ab49dcd409aeb0b2741933fe8c328bc257a,SME,1,,2005-2009,EST
860a10748744bdcacec51b02d044cfe73f4e633197d0f2d5c3e0ded411761064,SME,1,,2005-2009,EST
e1a661295f207512b18cb95e6494a76af6995fbcf09771586e42ce11111efb52,SME,0,aab05c9c3b0d13d3dccd6d734229d0a5c1b5fa7e4dc383b350ad9e087e0f98c6,2005-2009,EST
20ae98d0d0bc005cd4cc15aa72cfdea05dcbe9e6775f784af57819da712f0cd1,SME,1,,2015-2019,RUS
691e0bdc5a7b05365d11fb1a2d05ca2e5bfc597ab7278cacac3ba15150531040,SME,0,4bf9e2da079709eb02c4e04314f756ff00d54ddc024575975255cb462a52e7d1,1995-1999,EST
f62efcb75a0d99d6c3b4b4f8487c44aa673e466b1109abc5cc831ecc382eee33,SME,1,,2010-2014,EST
9605f0c29c778d6c8a6e12c616de3ded9ee9f402a3049197b0008138872a3264,SME,1,,2010-2014,EST
4116d10b04177aaac430c980a11e9e7f3b32e22f751bf1fc540d759d5b97ae93,SME,0,2c43159ad57687c5d484408af69551bb5b9ac96a3a3a6455d2306482926b8881,2005-2009,RUS
240531d4901864052059cca7a0b700f9fe4108a2454108d7116c91c95e2fea0c,SME,0,,2005-2009,EST
eadefca4d000b806995d0dbd2f266f2930ceea95abd53d3b943340ad272dde62,SME,1,,2015-2019,EST
044dffb6835cb8ff50d393897996aad21f372a696030daa61519e804e6b2ae06,SME,1,,1995-1999,EST
46adbd076a4106c539c6e9983a159e97f7a401f8bf7c72b0ec33af2febdd6532,SME,0,f2b934414ecbcd8b16d6a6fc106102cb8cd9536148cd662972603bc0f4fbd39b,2005-2009,EST
1b2716b8856ee9943ffccb7453eb9db4a572d418f9f23b8a2e064f815febe5f4,SME,0,3f02c81a6b7ee3147a8502888a9ba2622fd55c4bdf17e84969f500db6167e239,2010-2014,EST
76f0704a337f648b3df48a3ed46a0f541a6d52b41df0dd962b8b5e42490eb5fc,SME,0,31a856c1c5c610475faae123f2f0e295cdb9996a49eb05f60f40bb1db27a9b2d,2015-2019,EST
479c137991409839e3bb8f199affb6cd68fe3dc0c708dcc117533d787d54132e,SME,1,,2005-2009,EST
24d508cf71c6f1e85ccfbba15163418af6c19c4b1fc57195778a9d223e44abee,SME,0,da7a9c6f7bc72b91235a3a085041974b8415d46c223cd763a2620f1f17ecae75,2015-2019,EST
0ef2e0ee3eb485b76e5b4886104b400944ebf17e608438072fe2cc1b68f0627e,SME,1,73e85ab861ccf0955e030d11afea7450b61140ccc83b8c9011192c6919b62208,1995-1999,RUS
7a837de7b8b9fd54c0896f4896a942ad0d620eae1f7745752d1805f341054ed0,SME,1,,2000-2004,EST
91a8160aece69293a2b32b84a36b30daeef941e7dd156d2af21accb7501b15ac,SME,0,91e0e6fe4b89b2f4e8c43cdc0a51e8454b78eb998f2a7592ab8f65d1ebe719d1,2010-2014,EST
b2a3ba2313dd2cae9ee5b266b7763edfbca32ebb6ef8381cfb0d854e938c81b5,SME,1,,1995-1999,EST
2ca8f4577afce77d54e3b17e3d67da3adc0ee23db7191a7992aa8fcb05ad979d,SME,0,629fcd4ea81800f8d87e287bc73a67fb9ba12b984882ad19a76b63c4d4070d71,2010-2014,EST
cc36090032ec311623707d4f9ba0381e65655ef9e659417b9357ae0d2495a6c8,SME,0,a5ba82b35e3a4691ed5076685408f4206f8fef925de101e93eb76f105e1147cd,2015-2019,EST
d37902d0f140d525c3a6835c6e6b2e16d78bbf301c53d63191874788c3433a13,SME,0,1d7a60b065c34407004f4a9dc1c90716b0915903d9873a88b8d951737f56b056,2010-2014,ENG
bceab861e076a46de68112da0f329c929b51ab176b40e5fe9eef721953c86f13,SME,0,261e1f828b81308f8240fe08dca6fd0fcc9c920563518e179cc770902e2c70d7,2005-2009,EST
af25360ef80b21ad4df417fa566b81b58f504de8c9ee8786a71b1cf3c19567eb,SME,1,,2010-2014,RUS
0e107ddaa321a73bca0010e4065302d6d4fbf2a4b3040cc4cf1b4cd81e33115d,SME,1,,1995-1999,EST
3e8cd3bef67c51b82f819318deb7fd6091ede934044ebc86d285eb0abcaa082e,SME,1,,2005-2009,EST
332b1bd74f5725b46c86c5d9af99aebb06a3329f287043c34eb63b914db860e4,SME,1,,2015-2019,EST
39ecaa265ce92238c7423d077665f0944a80bdab1e6659a3a1d3e32390a7d3ed,SME,0,2492d7a1aa4a2f602ee89dd8d97e25318dd0194c642f58b2e6a8b7437c452dc1,2000-2004,EST
87e5c3c191cff3ee13c72724151035fee69c753c02d5c970389b847af749ffdd,SME,1,,1995-1999,EST
2f53c1bdb4f94c8c064b9c5f2511752d618a38d52268e5274cb06a917d99911c,SME,1,,2015-2019,EST
1a899d0ab95e1bfcb61eb7c4ea46d9cc523c784623237e5acc20b031a21843ad,SME,0,299d2f5a744f89316321a5c341de4d044ad4dbd1102fd18ec329fb39f06d4dbd,2010-2014,EST
fe75ad9c28cfddb26b24d3d694ac6c1c449f1409b14090e8a5e334c38a4a2edd,SME,0,2cd425458cf15574fd22653e2a825e0bf137052735603ff4e83f6d6d0960d1fd,2000-2004,RUS
f3b7088f63aec27c148a725e2bbe5257f9f0642df55d15f225ed1f2aba51f4e9,SME,1,,2005-2009,ENG
3d4deb69455a3243fed2a24712bd1945402ff307a7e14588db94898b631a8045,SME,0,5526cbe38d50506a2bfcc2371fe21a5456641293f15ac2baf0d1d328ca4a4972,2005-2009,EST
60189ef9e619fb03f0734593ec3759331bd9a191e9b5029214458519f39675ae,SME,0,8bc3fffba2fc56d916c14bd80ba4590fe643bad7d710c9e2bd64ddfbb34bdb95,1990-1994,EST
d72552ab977758514760010492cba36f3a7763681693df366f94ec4ef39dc0df,SME,1,,2005-2009,RUS
403ca8525d126f0e5b881278f06a168adf3ec79bcc1b560b9f32cce837f82189,SME,1,,1995-1999,EST
0ee806fa0f2a56dd2545d01a2f45204496d2bcf6307231173493bedfff7d0604,SME,1,,1995-1999,EST
48b5a47b9566311b23aba8161445d28eb7d38f4c298736f6650892a949185781,SME,1,,2000-2004,EST
bda3e0fe693c2651d1a7f06d15442df22a67544159ac6398ae6ddc702caa3a86,SME,1,,2015-2019,EST
f9910c0c93578af8f783754c22772c21723637121742a5a3ae9687b2dde6f9e8,SME,1,,1995-1999,EST
43e47f1d0d9bfff0a6aa7537d70847332251ee2571b05a940fc2a7fee061d2fb,SME,1,,2005-2009,EST
ea7e06b3b0e6de927a4e399c27204ee26fa5d011e6d758a981ce0d5f7d478952,SME,1,,2020-2024,EST
1aa1d85c5702429874b69c61a14d36b0c55b1a66b1d37a7aa017c978186c308f,SME,1,,1995-1999,EST
9ce3bda8c27d17c3267abc076d5e6c74fb5d023fd95ea5ba01028ae72a6586ce,SME,1,,1995-1999,EST
e43daa3ea57778978e26f6cc14b476572ffbefb8fb4bf58adaa23e8e8d2c0cd7,SME,1,,2005-2009,EST
4d4db7627696894b384877043f282ce70b94c72e713f73891555b7988fb1cab9,SME,0,f7647ee90c2dd2ee1cc31c5bf20d4e91492462a2e5b0100b05a1c79e17a83271,2005-2009,EST
6b38c8523c08c1d4128524bf012dbfc53733db58ce1ba6c6775a15aa09cf522c,SME,0,f926a34318a09bfacab6f5c82633925c2c11538c25588f466cef6a1ce0ddbd4f,2000-2004,EST
d4141ce3592a988d5704a56e47c44b6a0cae2cb3b87da38a88664add079dfdd2,SME,1,,2020-2024,EST
9e9d98e63099baff42d5554cb728148a25b975bd4e266b79eb5da3a6b906f7f3,SME,0,e098d1efa9f0afde85e1a8dc30be2be313fc640bf02202f80bd82d7494edce2c,1995-1999,EST
56a2eb02b59e3e7645a5f27d5a623bf1d94d9aacdfbf275058a4fcb1538c579b,SME,0,f7c47fc5962a9c27bfffcbd8f2ee1672f1071887e3916325367a2b267a264422,2010-2014,EST
30a28b7d6be97cecb1ed5b1b72a07e81df8f26069ddfc463d03988b97b4fddda,SME,1,,2000-2004,EST
cf9649528a5f1e2bb810cd849f0940720b2c91af4c13a6fb9f625190c8097547,SME,1,,2015-2019,EST
c4bfef6713089a4412a242783b8adca86a5e05c299091dad9c3b3392772b0d5d,SME,0,3edacc18d1c4c24d4c19c6664c894b1acc2c8fed9164a8abfb1cac3c75018715,2005-2009,EST
51232e263ba8d292c7759c0fe4f944879b76d92fd6b090903a4630460e1cfe8e,SME,0,226f3fcc5ec233c833ed9bad14eeafa16008786ebfdd9b2a040ee67d865fcd43,2010-2014,EST
b28025d8429e8ff47a7842e2fa7d184181def2c80153cfbf62f159222e252f7c,SME,1,,2010-2014,EST
a20d1f827e8dfadbcf8086a47c80cf715afeafa252d3db37b9ac0cb5b9b561d3,SME,1,,2015-2019,EST
ef27a85253e3a4c2eb808a051b50d5c16aa9fde9eeb06d8e1934f0edef9712d4,SME,1,,2015-2019,EST
05402f41cff22fc70cb3a824bb0effb8b831c38bca295b1b06175832f187af66,SME,0,2667a2f7732742d3005417316eada640d57327c5f5c4a84ef611df5fce64781c,2010-2014,EST
1f4aeb3a2c94ef9e34947928cd47ad952aba25106bff1df90854713c1faa8c20,SME,0,a061c1a11e266b93619dc4b42e195a759e5e90013a9f3bf44906fef499f15384,2000-2004,EST
fd88e09953a5b932647bebbffb454bf9e94d8fb3fa215759dce284a555d8ba27,SME,0,b891e946f084ebb18de6b3fa0b2279449885d809ed3e52204a06aa25745107f1,2005-2009,EST
d618fa1e5575d405cdac5ee3f62b1d179d3414e6ab083243d932a636962750e7,SME,0,dcbc045079db4b835fc8539fe0edb6f7e4da429fe4ea386fcf6bb972229f7c64,1990-1994,EST
41d6219a3cff3dd568cb0d0e062ad5353d2d3969437cb0a47321d355cda5a30d,SME,0,1006fd460c334e4cd473a04d74323c95bbdee22ee8df3ce34ded27be657cb048,2005-2009,EST
69be1668948db8fecc465a2dc2bc99f7491898fffc5b2e322d1fce71fdb49b83,SME,1,,2015-2019,EST
b06ace4ed04131cd8eb985ac492475c8fa40e72ea8c6a29566b782861478e939,SME,1,,1995-1999,EST
8ae08c872e9efd03378e466c51a4f517580120aab407bea852299310f60eeab4,SME,1,,1995-1999,RUS
80437e15f080e8fa2293dd5561d5b6cdd4711f78705de2a6b8a2f6dd18e08cf0,SME,1,,2010-2014,EST
ef36691262a7af1fb3442f3c0bc4c7db3e82f69c7f4b66a5006c79dd523383bb,SME,1,,2020-2024,EST
2f137185f8deb238dd65ed0f355af54578bf94b738a12829119978db040e6d82,SME,1,,2020-2024,EST
94ef075cc5b5ecf640771fa9810e660b1ac6d156a338b7860e62325996a0a636,SME,0,877adebfebd0d3e84d3799458700b59dc40cf350321fbfc0207af6c027f82a8c,2015-2019,EST
8a115f938f40f7073ddf692fb5b8d23bf970872ecabb07e94b2b457e7b6dff29,SME,0,18372c6e84d5929e86c57692e64c205b050ef8d2532ae960cf3ad9f8b58cc498,2000-2004,EST
0e125a7feaa92e7e6c892c585238d62f23b58b2a6b1597fcec40861fb99b3a62,SME,1,,2000-2004,EST
733df0fa6b6f2b8fae71c4562697fd83d4966d97cdae723dba396f7216decaf6,SME,0,5d971ad2f6afe36231ccda9492b88bd001311e9b59098d9d48a56d0d2dd18e97,1990-1994,EST
d5294eaf6979e1d35efd269d413c245e10ce402cd21d7ebfdf34731e25307983,SME,1,,2005-2009,EST
fbf8cdc830424fee38b1272689898c596e8d1393ccce58dba5bb26431cb97b82,SME,1,,2015-2019,EST
a096b1630b5f9b8fddbdf0042a7e6f978268036c0abf29f50c2107b73505deb1,SME,1,,2000-2004,EST
8c5b0623a090cb18aa33c0cecce97cd931ee19273ce6e48cc43573b07d77561f,SME,1,,2005-2009,RUS
807d2b8fc1a3f2a06615f83d461448831550bf168a30b972fb62883d759d3c43,SME,1,,2010-2014,EST
cf7c5deae9d15fbcea867edd734efa8461d774a5c4720c90bd690172c87014f6,SME,1,,2015-2019,RUS
a6e3fba685c758b94ffd8c2a8da9f5d3eebd0ff848434b4484a11de777f1fd4d,SME,1,,1995-1999,EST
6d9d0b7cda637b9b095aa706636065fcb4763232dd22cc359c91ad3aad2949b0,SME,0,53d9e42432874d6b3363a88358f68a63c91feef00821f7d09ea0e5971005f2c4,2005-2009,EST
b1ed2bbd65f8c177b2e7a01e65f98daeb30ad2152029b2628618ef20dc3ad2b7,SME,1,,2000-2004,EST
8338f57c6feabbc957121e8e0b167412e4d522e94168aeb502d7ff7de69c875f,SME,1,,2010-2014,RUS
83eb437e4fb726948307470d659694e9e130b5b25fd3ccbe6f0e235e635b4371,SME,1,,2000-2004,EST
48b30f2f5d10c4f72f203e2ed82c0c0815aa01a025dd46bd725db4a33a41d988,SME,1,,2010-2014,EST
087cc632aa5440fb89fcbd72e8d36cea1a15f503887a2ee5dcb81868afdef954,SME,0,3eca41f6382e84c00c86895c8424b099f9e9d9b6d05eeab24943d2a0d1dd393b,1995-1999,EST
bbbe6b165a89709fe7253088c11f2e048443243ae065b6e3791a22f4642cda76,SME,1,,2010-2014,EST
e9cdce8fd9e446960c11aabf7a0c7743f06f47a7f8a0a7787428705e80d42476,SME,1,,2010-2014,EST
a52e3b64249b78c75a3a8af435b9d4b87b4fddf61a6732d158b2562a27374991,SME,0,8492d048b35681e314338c664efe150ee6ce10cddd5bb049964b032dfa475125,2010-2014,RUS
2a8a175d8046ff8b1fb5707d80c6530c5680d5ba0f7d140896f06e769edd2743,SME,1,,2015-2019,EST
4dd8c62e8d47ee244bbf825e5b2c1eab708faee77269f1a25a4f0babaa3c1056,SME,1,,2005-2009,RUS
d5464e6822a7561e4cfc959cceabf69bc670b6bb135c13b03ef350d2e6f5c073,SME,1,,2020-2024,EST
1a33de5b869f922409f62b6ea183eb110987c70b2bdec3cf66fd781a874d3701,SME,1,,2010-2014,EST
fcf6054b1d8fee1e84e9815c3de61d6f4055df7e630ef3e1d62a7e03019c519a,SME,1,,2020-2024,ENG
da6e32de4cf91070a87a3579640357f910f1e4fdae901e0c68827e9c0b868287,SME,0,30dd638a1d0a5584755a750c4a5321944ac3b897b9cd852441c39a51cd5efdac,2010-2014,RUS
